,id,Tweet
465,467,"Kamis, 22 Agustus 2024, seluruh lapisan masyarakat turun ke jalan untuk menentang keputusan RUU Pilkada oleh DPR dan mengawal putusan MK untuk dilaksanakan. Ero juga datang saat demo untuk mengawal putusan MK loh. Yuk, simak beritanya.

#PeringatanDarurat #KawalPutusanMK"
466,468,"OK, seperti kasus Vina, kasus DPR melawan putusan MK, bersyukur selalu ada jalan untuk membuka kejahatan.
Tidak ada kejahatan yang sempurna, kecuali ada Allah diatas segala cara untuk menentukan hukumannya."
467,469,"Kata2nya ini udh kyk org hopeless..

Coba dibalik kata2nya, kl aja pks mau bersabar istiqomah bersama masyarakat dukung pak Anies smpe tgl dibacakannya putusan MK, mereka bkn cm ga akan tersandera tp insyaAllah dpt buah manisnya yakni bertambah masyarakat yg mencintai pks."
468,470,"PDIP kok bisa sabar, hingga putusan MK"
469,471,"jgn munafik pak 
@hnurwahid
 kan msh ada wkt setelah putusan MK..emg 
@PKSejahtera
 nya aja yg gatel n ganjen mau msk kimplusTweet"
470,472,"Putusan MK itu malah lebih parah dripada DPR yg ikut elitnya, putusan MK itu jadinya hanya diusulkan penggugat, disetujui atau enggak sama hakim2 MK, hasilnya harus dipatuhi, sebaik2nya putusan tsb, ttp saja itu proses legislasi yg buruk karena gak ada unsur perwakilan rakyatnya"
471,473,"Selanjutnya, Putusan MK dapat menyatakan suatu undang-undang “dicabut” atau “dibatalkan” Namun pencabutan ini berbeda dengan kewenangan 
#KumhamKalsel
#Jumadi
Kanwil Kemenkumham Kalsel
Jumadi"
472,474,"""Tanggal 22 itu teman2 HMI sempat demo di sini, saya terima kan El. Saya sudah tanda tangan surat mundur, kalau putusan MK tidak masuk dalam PKPU. Seandainya benar2 gak masuk, mungkin saya gak berdiri di sini..."" ucap Ketua KPU Mochammad Afifuddin dalam sambutannya."
473,475,"Gibran anaknya 
@jokowi
 dalam putusan MK 90 tidak eksekutabel lho"
474,476,"Ternyata  putusan MK ini NON EKSEKUTABEL
 
@ReflyHZ
@msaid_didu
@_Palestine5
@abu_waras
@SBYudhoyono
@prabowo
@puanmaharani_ri
@aniesbaswedan"
475,477,"Waktu putusan MK 90 kemana saja ?
Mengapa kok malah mendukung Prabowo Gibran ?
Waktu Jokowi cawe2 tidak netral dlm pemilu yg diduga melanggar Undang2 kok diam saja ?

Itu bukan tindakan menjaga Marwah Demokrasi,tapi malah melakukan pembiaran trhdp perusakan tatanan Demokrasi."
476,478,"anjer bilang makasih malam dicap dua sisi, lucu juga "
477,479,"Putusan yg ngga adil masak iyaa harus patuh..
Kaya Jkw aja, ktnya putusan MK final dan mengikat, tpi klo rugiin anaknya ngga mau bilang final dan mengikat."
478,480,"Contoh kasus tahapan pendaftaran di tapanuli tengah, yg awal nya PDI-P memberikan rekom tgl 22 Agustus kepada pasangan ""kedan"" krn diawal sebelum tgl 21 putusan mk pdip yg hanya memiliki 4 kursi dari 35 kursi dprd tapanuli tengah tdk ada peluang dan mungkin tdk ada teman koalisi"
479,481,"vote buat putusan mk kmrn, kan di anulir dpr, yg setuju cm pdip akhirnya besoknya sidang lagi trs gerindra ngusulin setuju sm pdip, komandonya berubah arah dari prabowo, yg lain kan kim plus dibawah komando mulyono semua itu gasetuju sm putusan mk"
480,482,"Dulu sebelum ada Putusan MK No.60, misalkan di Jatim sana cuma ada calon tunggal.

Saya dkk....sudah ada niat buat pilih KK. Biar warning buat calon tunggal saja.

Kalau sekarang?. Ada 3 srikandi hebat. Wanita2 luar biasa.

Insya Allah....bakal coblos salah 1 nanti 27 November."
481,483,"Ketua KPU RI Mochammad Afifuddin mengatakan dirinya sempat menandatangani surat mundur sebagai Ketua KPU, jika putusan Mahkamah Konstitusi (MK) tidak diakomodir dalam PKPU pencalonan Pilkada. Afif mengatakan surat itu ditandatangani saat dinamika putusan MK.

Hal itu disampaikan"
482,484,"Ketua KPU RI Mochammad Afifuddin mengatakan dirinya sempat menandatangani surat mundur sebagai Ketua KPU, jika putusan Mahkamah Konstitusi (MK) tidak diakomodir dalam PKPU pencalonan Pilkada. Afif mengatakan surat itu ditandatangani saat dinamika putusan MK.

Hal itu disampaikan"
483,485,Putusan MK modelnya bgini kan?
484,486,"stagnan, dan cenderung minus... 10 tahun lalu, pegang 1 juta, udah dapat banyak klo belanja bulanan.. sekarang 1 juta utk belanja bulanan . asihdapat, cuman qty berkurang 2 sampai 3x lipat..."
485,487,"Emg standard moralnya beda sih, makanya masih banyak rakyat 58% yg menganggap putusan MK thdp fufufafa itu tdk melanggar moral, yg krn standard moralnya cm setipis tisu dibagi 2 mungoin"
486,488,"1% tapi sampe bisa bikin MA dan DPR bergerak buat ngelawan putusan MK, situ waras?"
487,489,Klean seperti pahlawan kesiangan. Klean PHP in detik² terakhir padahal sudah ada putusan MK. Yg teriakan klean sebelumnya bilang tdk cukup kursi. Sekarang klean lempar kegagalan AB disebabkan orang lain.
488,490,"Rakyat Mahasiswa Harus Tau ini 

Masih banyak yg akan terjadi sebelum 20 Okto 2024 

Putusan MK No. 90 itu *CACAT HUKUM* tidak bisa dilaksanakan, tidak bisa dilantik.

 Tidak ada satu Putusan yg Cacat Boleh dilaksanakan
Non Executable

Maruarar Siahaan 
Mantan Hakim MK RI"
489,491,"Orang Indo ga abis2 ribut nya

Pilpres ribut
Pilkada ribut
Putusan MK ribut
Anies gagal nyagub ribut
Ada yg naik jet ribut
Soal habib2an ribut

Hidup orang indo gabisa santai dikit apa ya "
490,492,"Coba tanya wakil ketua komite pengawas perpajakan Kemenkeu yang sekaligus dosen UGM yang sekaligus terlibat aksi reformasi dikorupsi, film dirty vote dan aksi kawal putusan MK 

https://komwasjak.kemenkeu.go.id/in/page/profil-pejabat…"
491,493, resume putusan MK nomor 20/PUU-XII/2014 
492,494,"""Menurut UUD 45 dan Pancasila, tugas hukum itu mengawal demokrasi. 

Putusan MK 90 itu cacat menurut UU Kehakiman pasal 17 ayat 5.

Bagaimana putusan hukum yang cacat bisa mengawal demokrasi? Putusan MK 90 itu sumber segala keruwetan.""
(Maruarar Siahaan) 

#BatalkanGibranDilantik"
493,495,"Bisa misal di putusan MK yg loloskan dia, dianggap oleh masyarakat LUAS bahwa itu tdk sah (PDIP lg gugat) tapi ini super duper sangat sulit sekali kak. 

Alternatif lain ""kematian"""
494,496,"240824 adalah tanggal keramat.

Pada 240824 KPU & DPR mengakomodir Putusan MK 60 & 70 secara bulat,

1. Kaesang gagal nyagub.
2. Upaya mengucilkan PDIP gagal.
3. Upaya menjegal Anies gagal.

25/8/2024:"
495,497,"Gak ada yang mau tanya langsung ke wakil ketua komite pengawas perpajakan Kemenkeu ? Dia dosen UGM, direktur LSM yg antikorupsi, terlibat aksi reformasi dikorupsi, film dirty vote, dan aksi kawal putusan MK. Daripada berdebat terus, tanya aktivis akademisi."
496,498,"Gak ada yg mau tanya ke dosen UGM ini kah ? Dia punya LSM anti korupsi, dosen UGM, wakil ketua pengawas perpajakan Kemenkeu. Dia kritis jg, terlibat aksi reformasi dikorupsi, film dirty vote dan aksi kawal putusan MK.

https://komwasjak.kemenkeu.go.id/in/page/profil-pejabat…"
497,499,"Ribut ribut soal pajak, gak ada yg mau tanya ke beliau ini ? Wakil ketua pengawas perpajakan kemenkeu, dosen UGM, terlibat reformasi dikorupsi, dirty vote, dan kawal putusan MK, direktur LSM yg anti korupsi. Pernah komisaris Pertamina jg loh...

https://komwasjak.kemenkeu.go.id/in/page/profil-pejabat…"
498,500,"Ribut ribut soal pajak. Apa gak ada yg mau tanya ke bapak dosen satu ini ? Beliau dosen ugm dan wakil ketua pengawas perpajakan kemenkeu. Akademisi kritis yg ikut reformasi dikorupsi, dirty vote dan kawal putusan MK. Direktur LSM anti korupsi.

https://komwasjak.kemenkeu.go.id/in/page/profil-pejabat…"
499,501,"Sy pribadi memaafkan tp dia hrs mempertanggung  jwbkan semua perbuatan di dpn hukum yg telah memporak porandakan demokrasi di negara ini usut semua mulai dr putusan MK,tambang ,gaya hedon keluarga y dll"
500,502,"RUU Pilkada dibahas hanya dalam waktu 7 jam, tapi kenapa RUU PPRT belum disahkan? Putusan MK No. 60/PUU-XXII/2024 tentang ambang batas pencalonan kepala daerah juga telah masuk dalam RUU Pilkada. Partai politik tanpa kursi di DPRD Provinsi kini bisa mendaftarkan calon kepala"
501,503,Karena bosen trs Liet di bstation
502,504,masuknya seperti calo utk pengurusan kir kah?
503,505,sangat bisa....
504,506,Waahh aku mau kakk
505,507,"Yang memuja siapa? kita itu tidak memuja putusan MK 60,spt kamu memuja Gibran krn dibayar, keputusan MK 60 itu yg menikmatinya banyak dibandingkan putusan paman yg hny dinikmati Gibran"
506,508,"- Paman Usman siapa nya Presiden ujungnya polemik Putusan MK? 
- Mr. G apa nya Mr. Presiden? 
- Mr. P gak mengundurkan diri seperti Mr. MMD? 
- Film Dirty Vote?  Kok gak dilaporkan?"
507,509,Ketua KPU: Saya Sudah Tanda Tangani Surat Mundur Jika Putusan MK Tidak Masuk PKPU
508,510,"VIDEO: Mahfud Setelah Putusan MK soal Pilkada 2024 ""Jokowi Jalannya Sudah Ditutup!"""
509,511,Pemerintah mengikuti putusan MK
510,512,"keluarlah harusnya,manfaatin tuh putusan MK. jangan banyak alesan,aspirasi rakyat jakarta perlu didengarkan"
511,513,KPU tegaskan taat pada putusan MK soal UU Pilkada.
512,514,"Coba apa bedanya putusan MK 90 dg 60?

Ada untung MK dipuja gak ada untung MK dihujat, xixixi!"
513,515,Mahasiswa dan Ormas Kawal Putusan MK Tentang Pilkada Dengan Aksi Damai #mk #pilkada
514,516,Warga Jakarta Kawal Putusan MK Tentang Pilkada Dengan Deklarasi Pemilu Damai #mk #pilkada
515,517,Pemerintah Mendukung Putusan MK Tentang Pilkada Serentak 2024 #mk #pilkada
516,518,Kawal Putusan MK Tentang Pilkada Dengan Aksi Damai Bukan Anarkis #mk #pilkada
517,519,"Anies klo pasangan sama kaesang gw buang tuh
Lah ini blom ad putusan mk dukung kaesang d jateng boby d sumut tapi framing yang salah selalu anies pdahal waktu pileg nya anti dynasty eh udah pileg bemper dynasty"
518,520,Mahasiswa dan Ormas Kawal Putusan MK Tentang Pilkada Dengan Aksi Damai #mk #pilkada
519,521,Coba inget2 kata bocor alus bentar waktu putusan mk dan diputuskan gibran maju dengan prabowo. Siapa yang orkestrasi serangan digital ke gibran? Ya bang ET
520,522,Putusan MK Tak Mampu Cegah Kotak Kosong
521,523,"Kita tunggu Putusan MK yg mengatur jika Golput lebih dari 50%, pilkada harus diulang bukan pemungutan suara ulang"
522,524,PAPAKU BARU NGIRIM FOTO SERTIFIKAT JUARA III MENGARANG SD SEKECAMATAN YA ALLAH NAHAN NGAKAK DI KANTOR
523,525,"Senengane jalan pintas , ngakali, koyo ngakali putusan MK dll, kabeh soko ndas ndasane sing kucluk mestine tidak ada visi mentri to onone visi presiden"
524,526,"Pemerintah dukung implementasi putusan MK tentang Pilkada. 
Hal ni dilakukan tuk jaga persatuan serta integritas demokrasi Pilkada Serentak 2024.

Fufufafa CD Abang2
Guru Gembul Puput Novel PSSI Fanny"
525,527,"""Menurut UUD 45 dan Pancasila, tugas hukum itu mengawal demokrasi.

Putusan MK 90 itu cacat menurut UU Kehakiman pasal 17 ayat 5.

Bagaimana putusan hukum yang cacat bisa mengawal demokrasi? Putusan MK 90 itu sumber segala keruwetan"" (Maruarar Siahaan) 

#BatalkanGibranDilantik"
526,528,"boleh infokan perusahaannya apa, sama budged utk posisi tersebut kak... "
527,529,"Putusan 60/2024 MK Dinilai Dukung Penguatan Kaderisasi Parpol

Manajer Program Perludem...

#NewsUpdate #Politik #MahkamahKonstitusi #PutusanMK #PartaiPolitik #KaderisasiParpol #Perludem"
528,530,Putusan MK no 90 itu cacat ..yg cacat ga boleh dilaksanakan 
529,531,"Eh, akun menfess 
@literarybase
 terhitung sejak aksi demo Kawal Putusan MK kemarin kok sudah ga aktif lagi ya "
530,532,"Aduh kakk stay safe yaa kakk, kalo bisa tidur sama ortu aja, biar lbh aman"
531,533,"Ada benarnya. Sejak pengusikan Putusan MK 60 & 70 serta kunjungan Sri Paus, konten sabung warga terkait agama makin banyak. Mulai dari Medistra, UMY, beda agama kagum sama Sri Paus. Dan ga ada gerakan bersama desak DPR/Kemenag.
Simpulan: mulai lg gerakan pemecahan berbasis agama."
532,534,Tolol ke lu jgn sok ngomongin putusan MK cacat. Mending lu ngumpul donasi biar Anis bs buat partai sendiri
533,535,"Setelah “kawal putusan MK” terbitlah “kawal putusan MUA” nih

#KawalPutusanMUA 
#KawalPutusanMUA 
#KawalPutusanMUA"
534,536,"apaan nder, jangan generasi gini dong, sebenernya ada BANYAK banget muslim yang TOLERANSI di negara ini. lagian komun itu suka share tentang dzikir dan doa² bagus, kadang share tips gimana cara beribadah yang baik. aku jarang liat postingan annoying malahan."
535,537,"Sebelum putusan MK diperkirakan ada 150 kotak kosong, skrg sisa 40 lumayan lah"
536,538,"Kalo gak ada bapaknya,kalo gak ada putusan MK emng bakal jadi tuh barang.nepotismenya tingkat tinggi"
537,539,sisa 2 orderan yg belum kelar yaw: 2 esai hukum Haki dan resume putusan MK
538,540,"wkwkwkw

mana banyak yang percaya dia bukan buzzer lagi. padahal kenceng bgt tu pengalihan isu selingkuhnya pas dpr mau revisi putusan MK"
539,541,"Iya nder, jadi kalo ga ada lubangnya harus dioperasi dulu, dibikinin lubangnya"
540,542,"Sejumlah kontroversi mewarnai gelaran Pilkada 2024, mulai dari isu RUU Pilkada yang sebelumnya hendak disahkan oleh DPR RI untuk menganulir putusan MK, hingga fenomena kotak kosong di sejumlah daerah. #FYP"
541,543,Presiden Jokowi akan mengikuti semua putusan MK.
542,544,"putusan MK 90. Cacat. 
Maka  Non executable."
543,545,winlok apaan?
544,546,"ini udah gua terapkan beberapa kali... diminta atasan untuk ketemu calon klien, dan 'ajak' mereka ngopi.. tp ga pernah gua laksanain... akhirnya bos tau, gua kena sp... 

""ga menghargai waktu si calon klien tadi""
ya gua amuk balik, masih jadi calon klien, belum fix PO dari mereka"
545,547,tritnya mana...
546,548,"teman ku kemaren, lulusan hukum dapat gawean di singapura jadi penasehat hukum perusahaan"
547,549,"senjata api rakitan apa gimana ini? gila loh ya kalau penegak hukum ga usut tuntas kasus ini. pelaku HARUS dihukum mati, kalau ga mending kasih ke rakyat aja, biar kita pukulin rame-rame "
548,550,"DPR - KPU setujui PKPU Pilkada semua merujuk putusan MK

#MenjagaPutusanMK"
549,551,"DPR Tolak Seluruh Calon Hakim Agung, KY Minta Pertimbangkan hingga Singgung Putusan MK"
550,552,Jelas jelas semua dinasti terselamatkan oleh putusan MK yang menolak uji materi terkait politik dinasti
551,553,"Makanya dipakai terminologi inkonstitusional ""bersyarat"".
Kritik atas pertemuan jkw dgn ricard adkerson (Freeport McMoran) terkait keputusan perpanjangan izin termasuk dlm kategori tersebut. Perpanjangan izin dianggap bertentangan dengan putusan MK 64/PUU-XVIII/2020 Pasal 169A."
552,554,rakyat mau bergerak itu karena apa bang? kl minggu2 lalu kan krn DPR mau merubah putusan MK
553,555,"Dosen2 univ di jogja banyak jejak digitalnya buat ngomentarin kim+, gagalnya anies maju, kotak kosong di dki sebelum mk tp sedikit jejaknya mbahas bupati petahana sleman yg hampir gagal maju sblm putusan mk, pecah kongsinya petahana bantul dan isu politik lokal lain."
554,556,Ayooo demo kawal putusan MK....
555,557,DPR mengesahkan UU Pilkada sesuai dengan putusan MK tanpa perdebatan #MenjagaPutusanMK #Pilkada2024
556,558,"Karena JK juga merupakan seorang subjek hukum WNI. Yang mana setiap putusan MK juga berdampak pada JK. 

Terciptalah paradoks gratifikasi.........

Hanya karena tersisipkan satu kata ""dan"", akhirnya menjadi implikasi hukum yang amat rumit

Bisa untuk memenjarakan atau membebaskan"
557,559,"Apabila ini dijadikan diskusi, akan menjadi menarik karena putusan MK yang diketok oleh P.Mahfud bersifat erga omnes, yaitu putusan tsb berlaku terhadap semua WNI

Sehingga, putusanya bisa dianggap adil atau tidak adil dan bisa dianggap hal tsb berkaitan dengan kepentingan JK."
558,560,"DPR - KPU setujui PKPU Pilkada semua merujuk putusan MK
#MenjagaPutusanMK"
559,561,"DPR - KPU setujui PKPU Pilkada semua merujuk putusan MK
#MenjagaPutusanMK"
560,562, kok km yg marah-marah? Km keluarga yg diuntungkan putusan MK atau buzzer nya  ??
561,563,"Temen gue ada udah miskin, ngatain temen gue yang turun demo dan ikut kawal putusan MK kemaren pengangguran. Bego. Emang gak semua orang kuliah punya otak sih."
562,564,"DPR RI ikuti putusan MK so gak perlu risau apalagi heboh lg soal putusan MK n jgn mau lg di adu domba Ama ""oknum"" yg manfaatin isu itu #putusanmk #tolakruupilkada2024 #kawalkeputusanmk #indonesia #staycalm"
563,565,Berantakan gara-gara putusan MK 
564,566,Gara-gara putusan MK 
565,567,OH berarti diakui yah kalo DPR itu mengubah Putusan MK supaya Gibran bisa jadi cagub?
566,568,Lu selama ini tinggal di goa atau gimana? Itu putusan MK pas si gibran calonin jadi wapes aja udh jadi salah satu bukti 
567,569,apakah gua akan instal game laknat ini lagi...!!
568,570,Ini si dpr yg mau revisi putusan mk pilkada itu ya..
569,571,"Seperti yang dulu gua bilang, kondisi Jokowi menang di 2024 tapi tanpa partai itu bukan itungan yang ideal.

Karena dia harus akrobat manuver lebih banyak lagi. Wajar kalau akan ada momen Jokowi luput, kayak Putusan MK kemarin itulah"
570,572,Yg ngomong mancing mahasiswa marah di Parlemen melawan putusan. MK terkait pilkada.
571,573,"Kalo gak ada usulan para elit politik
Gak ada sidang MK 
Gak ada putusan mk
Gak ada demo
Gak ada polisi hadang demo
Gak ada kerusuhan 
Dan sudah pasti gak ada korban

Dari urutan diatas kita harusnya paham awal dan akhir .mana sumber mana dampak"
572,574,"Kek nya memang harus ad revisi uu nya dah, DPR dari pada menganulir putusan MK, mending revisi uu sistem peradilan anak"
573,575,"Kenapa baru di suarakan sekarang?..udah terjadi baru bersuara,bukannya dari sebelum ada putusan MK"
574,576,"ya dirugikan laah... seharusnya bisa jaadi baancakan penjabat itu,..."
575,577,"DPR Tolak Seluruh Calon Hakim Agung, KY Minta Pertimbangkan hingga Singgung Putusan MK http://dlvr.it/TCykLS"
576,578,Pemerintah patuhi putusan MK terkait Pilkada 2024
577,579,"Jadi kita sama2 dewasa dalam bersikap di ranah demokrasi hari ini, Rakyat sudah berjuang untuk mempertahankan putusan MK agar tidak dibegal di DPR, dan kita menang

cuma tetap saja masalah kita cuma 1 apa yg seperti Rocky Gerung katakan, tresshold itu harus dihapus"
578,580,"mancing?? hahaha kalo ga demo,itu putusan MK di anulir..masuk lah si kaesang.dan dipastikan menang..bangke"
579,581,"Rk itu bagian dari Kim, yang diwaktu tertentu juga Kim adalah komplotan yang melakukan pembangkang terhadap putusan mk. Siapapun yang menjadi bagian dari pembangkang konstitusional tidak berhak meminta suara demokrasi rakyat!"
580,582,"Suka tidak suka, putusan MK yg menurunkan threshold pd Pilkada, buat KIM plus gelagepan.

Ridwan Kamil-Suswono yg diprediksi melenggang melawan calon independen gagal total.

 Muncul Pramono-Rano sbg lawan menjadikan Ridwan Kamil tiba2 kagok hingga nyaris kejungkal di belokan."
581,583,Pakar Hukum Tata Negara UI: “Putusan MK Dorong Munculnya Calon Kepala Daerah Lebih Berkualitas”
582,584,yang kecewa putusan MK gak bisa dibatalin
583,585,"Turunkan Mulyono harusnya....
Bukan kawal putusan MK......
Eh salah......
Maaf"
584,586,"Skg jadinya putusan MK dilaksanakan tanpa diutak-atik DPR. Mungkin pertanyaannya what next? Nextnya tetep kawal, kalo hal serupa kejadian. Gimana?"
