,Platform,Year,Genre,NA_Sales
3760,GBA,2003,Action,0.52
3761,PS2,2003,Simulation,0.05
3762,PS2,2003,Fighting,0.35
3763,PS2,2003,Action,0.35
3764,GC,2003,Puzzle,0.2
3765,GC,2003,Sports,0.54
3766,PS2,2003,Shooter,0.34
3767,GC,2003,Fighting,0.53
3768,GC,2003,Action,0.53
3769,XB,2003,Sports,0.62
3770,GC,2003,Fighting,0.53
3771,XB,2003,Shooter,0.49
3772,PS2,2003,Platform,0.33
3773,PS2,2003,Sports,0.32
3774,XB,2003,Action,0.48
3775,GBA,2003,Role-Playing,0.0
3776,GC,2003,Simulation,0.43
3777,GC,2003,Racing,0.41
3778,GBA,2003,Strategy,0.47
3779,PS2,2003,Role-Playing,0.19
3780,XB,2003,Shooter,0.47
3781,PS2,2003,Platform,0.31
3782,PS2,2003,Fighting,0.0
3783,XB,2003,Sports,0.47
3784,GC,2003,Action,0.38
3785,GC,2003,Misc,0.48
3786,PS2,2003,Shooter,0.3
3787,PS2,2003,Fighting,0.5
3788,GBA,2003,Sports,0.43
3789,PS2,2003,Fighting,0.3
3790,PS2,2003,Strategy,0.0
3791,XB,2003,Sports,0.36
3792,GBA,2003,Simulation,0.34
3793,PS2,2003,Sports,0.29
3794,PS2,2003,Action,0.22
3795,PS2,2003,Action,0.28
3796,XB,2003,Platform,0.45
3797,PS2,2003,Shooter,0.28
3798,GC,2003,Action,0.44
3799,GBA,2003,Action,0.4
3800,GBA,2003,Action,0.4
3801,XB,2003,Simulation,0.4
3802,XB,2003,Fighting,0.43
3803,PS2,2003,Role-Playing,0.15
3804,PS2,2003,Misc,0.27
3805,GBA,2003,Strategy,0.4
3806,PS2,2003,Sports,0.27
3807,GBA,2003,Platform,0.39
3808,PS2,2003,Misc,0.27
3809,XB,2003,Simulation,0.42
3810,PS2,2003,Strategy,0.14
3811,GBA,2003,Platform,0.39
3812,PS2,2003,Sports,0.26
3813,PS2,2003,Platform,0.26
3814,PS2,2003,Fighting,0.26
3815,PS2,2003,Action,0.26
3816,PS2,2003,Sports,0.26
3817,PS2,2003,Shooter,0.26
3818,PS2,2003,Sports,0.0
3819,PS2,2003,Shooter,0.25
3820,GC,2003,Sports,0.4
3821,PS2,2003,Sports,0.0
3822,XB,2003,Sports,0.44
3823,PS2,2003,Platform,0.25
3824,XB,2003,Racing,0.42
3825,PS2,2003,Racing,0.24
3826,GBA,2003,Action,0.35
3827,GC,2003,Simulation,0.35
3828,PS2,2003,Sports,0.24
3829,PS2,2003,Misc,0.0
3830,PS2,2003,Racing,0.24
3831,PS2,2003,Misc,0.24
3832,PS2,2003,Simulation,0.24
3833,PS2,2003,Racing,0.23
3834,PS2,2003,Misc,0.22
3835,GBA,2003,Racing,0.33
3836,GBA,2003,Role-Playing,0.0
3837,XB,2003,Sports,0.36
3838,GC,2003,Action,0.34
3839,XB,2003,Shooter,0.34
3840,PS2,2003,Action,0.22
3841,XB,2003,Racing,0.36
3842,PS2,2003,Action,0.22
3843,GBA,2003,Platform,0.0
3844,GC,2003,Platform,0.34
3845,GBA,2003,Action,0.31
3846,PS2,2003,Misc,0.0
3847,GBA,2003,Action,0.31
3848,PS2,2003,Action,0.21
3849,XB,2003,Sports,0.4
3850,PS2,2003,Action,0.21
3851,GBA,2003,Platform,0.18
3852,PS2,2003,Action,0.21
3853,PS2,2003,Role-Playing,0.21
3854,XB,2003,Misc,0.33
3855,GC,2003,Shooter,0.33
3856,XB,2003,Simulation,0.31
3857,PS2,2003,Adventure,0.21
3858,PS2,2003,Sports,0.21
3859,PS,2003,Sports,0.23
3860,PS2,2003,Racing,0.21
3861,PS2,2003,Action,0.21
3862,PS2,2003,Sports,0.2
3863,PS2,2003,Simulation,0.15
3864,PS2,2003,Misc,0.2
3865,PS2,2003,Sports,0.2
3866,PS,2003,Misc,0.23
3867,GC,2003,Platform,0.31
3868,GC,2003,Sports,0.31
3869,PS2,2003,Platform,0.19
3870,GBA,2003,Action,0.28
3871,XB,2003,Sports,0.29
3872,PS2,2003,Misc,0.19
3873,PS2,2003,Misc,0.19
3874,GBA,2003,Sports,0.28
3875,PS2,2003,Action,0.19
3876,PS2,2003,Role-Playing,0.07
3877,GC,2003,Sports,0.29
3878,PS2,2003,Strategy,0.19
3879,GC,2003,Adventure,0.24
3880,PS2,2003,Sports,0.18
3881,GBA,2003,Sports,0.26
3882,GBA,2003,Adventure,0.0
3883,PS2,2003,Sports,0.18
3884,XB,2003,Sports,0.27
3885,PS2,2003,Platform,0.18
3886,PS2,2003,Role-Playing,0.18
3887,PS2,2003,Misc,0.0
3888,PS2,2003,Action,0.17
3889,XB,2003,Sports,0.26
3890,PS2,2003,Racing,0.17
3891,GBA,2003,Action,0.25
3892,PS2,2003,Action,0.17
3893,GBA,2003,Action,0.25
3894,XB,2003,Misc,0.26
3895,PS2,2003,Misc,0.17
3896,PS2,2003,Shooter,0.17
3897,PS2,2003,Simulation,0.08
3898,GC,2003,Action,0.26
3899,PS2,2003,Adventure,0.16
3900,GBA,2003,Platform,0.24
3901,GC,2003,Fighting,0.26
3902,XB,2003,Action,0.25
3903,XB,2003,Shooter,0.25
3904,PS2,2003,Action,0.05
3905,PS2,2003,Role-Playing,0.16
3906,GBA,2003,Platform,0.24
3907,GBA,2003,Misc,0.24
3908,PS2,2003,Shooter,0.16
3909,PS2,2003,Fighting,0.0
3910,GC,2003,Action,0.25
3911,PS2,2003,Platform,0.16
3912,PS2,2003,Sports,0.16
3913,PS2,2003,Fighting,0.0
3914,XB,2003,Sports,0.24
3915,XB,2003,Racing,0.24
3916,GBA,2003,Sports,0.22
3917,PS2,2003,Misc,0.15
3918,PS2,2003,Simulation,0.07
3919,XB,2003,Racing,0.23
3920,GBA,2003,Platform,0.22
3921,PS2,2003,Action,0.15
3922,GBA,2003,Racing,0.21
3923,GBA,2003,Action,0.21
3924,PS2,2003,Fighting,0.15
3925,PC,2003,Simulation,0.01
3926,GBA,2003,Sports,0.0
3927,XB,2003,Action,0.22
3928,XB,2003,Sports,0.22
3929,GBA,2003,Racing,0.21
3930,GBA,2003,Simulation,0.0
3931,GBA,2003,Misc,0.21
3932,XB,2003,Role-Playing,0.22
3933,PS2,2003,Platform,0.14
3934,XB,2003,Sports,0.21
3935,GBA,2003,Role-Playing,0.08
3936,PS2,2003,Racing,0.14
3937,GBA,2003,Sports,0.2
3938,PS2,2003,Racing,0.14
3939,PS2,2003,Sports,0.0
3940,GC,2003,Racing,0.22
3941,PS2,2003,Action,0.14
3942,XB,2003,Fighting,0.21
3943,XB,2003,Shooter,0.21
3944,PS2,2003,Platform,0.14
3945,GBA,2003,Racing,0.2
3946,PS2,2003,Sports,0.14
3947,GC,2003,Misc,0.0
3948,PS2,2003,Sports,0.14
3949,GBA,2003,Platform,0.2
3950,XB,2003,Fighting,0.21
3951,GC,2003,Role-Playing,0.21
3952,GC,2003,Sports,0.21
3953,PS2,2003,Racing,0.0
3954,PS2,2003,Simulation,0.13
3955,GBA,2003,Action,0.19
3956,XB,2003,Sports,0.2
3957,GBA,2003,Sports,0.0
3958,XB,2003,Sports,0.19
3959,XB,2003,Role-Playing,0.19
3960,GC,2003,Racing,0.2
3961,GBA,2003,Action,0.18
3962,PS2,2003,Sports,0.13
3963,XB,2003,Simulation,0.19
3964,PS2,2003,Misc,0.12
3965,XB,2003,Sports,0.2
3966,GC,2003,Platform,0.19
3967,XB,2003,Shooter,0.16
3968,GC,2003,Fighting,0.19
3969,PS2,2003,Sports,0.12
3970,PS2,2003,Sports,0.12
3971,PS2,2003,Platform,0.12
3972,XB,2003,Racing,0.18
3973,XB,2003,Racing,0.18
3974,XB,2003,Shooter,0.18
3975,PS2,2003,Role-Playing,0.0
3976,PS2,2003,Role-Playing,0.0
3977,XB,2003,Sports,0.18
3978,PS2,2003,Action,0.0
3979,XB,2003,Platform,0.18
3980,PS2,2003,Misc,0.12
3981,GBA,2003,Action,0.17
3982,PS2,2003,Platform,0.11
3983,GBA,2003,Strategy,0.0
3984,XB,2003,Racing,0.18
3985,XB,2003,Racing,0.17
3986,GC,2003,Action,0.18
3987,PS2,2003,Sports,0.11
3988,PS2,2003,Sports,0.0
3989,PS2,2003,Racing,0.11
3990,XB,2003,Shooter,0.17
3991,XB,2003,Shooter,0.17
3992,PS2,2003,Shooter,0.11
3993,PS2,2003,Sports,0.11
3994,PS2,2003,Sports,0.11
3995,PS2,2003,Action,0.11
3996,GC,2003,Misc,0.17
3997,PS2,2003,Action,0.0
3998,PS2,2003,Sports,0.11
3999,GBA,2003,Action,0.16
4000,GBA,2003,Platform,0.16
4001,GBA,2003,Misc,0.15
4002,PC,2003,Role-Playing,0.0
4003,XB,2003,Fighting,0.16
4004,GC,2003,Fighting,0.0
4005,PS2,2003,Platform,0.1
4006,GC,2003,Platform,0.16
4007,XB,2003,Sports,0.16
4008,GC,2003,Action,0.16
4009,GBA,2003,Platform,0.15
4010,XB,2003,Platform,0.15
4011,PS2,2003,Sports,0.0
4012,GC,2003,Fighting,0.0
4013,GBA,2003,Sports,0.14
4014,GBA,2003,Simulation,0.14
4015,GBA,2003,Platform,0.14
4016,PS2,2003,Misc,0.0
4017,XB,2003,Sports,0.15
4018,PS2,2003,Sports,0.1
4019,XB,2003,Racing,0.15
4020,PS2,2003,Strategy,0.1
4021,XB,2003,Puzzle,0.15
4022,GBA,2003,Sports,0.14
4023,PS2,2003,Action,0.1
4024,GBA,2003,Platform,0.14
4025,PS2,2003,Strategy,0.0
4026,PS2,2003,Shooter,0.09
4027,XB,2003,Action,0.14
4028,PS2,2003,Strategy,0.09
4029,PS2,2003,Sports,0.09
4030,PS2,2003,Misc,0.09
4031,GC,2003,Action,0.15
4032,PS2,2003,Strategy,0.09
4033,PS2,2003,Shooter,0.09
4034,XB,2003,Sports,0.14
4035,PS2,2003,Role-Playing,0.09
4036,GBA,2003,Sports,0.13
4037,PS2,2003,Role-Playing,0.09
4038,XB,2003,Action,0.14
4039,PS2,2003,Action,0.09
4040,PS2,2003,Adventure,0.09
4041,PS2,2003,Misc,0.09
4042,PS2,2003,Racing,0.09
4043,GBA,2003,Sports,0.13
4044,PS2,2003,Misc,0.09
4045,GBA,2003,Platform,0.13
4046,XB,2003,Sports,0.13
4047,XB,2003,Sports,0.13
4048,GC,2003,Platform,0.13
4049,XB,2003,Shooter,0.13
4050,XB,2003,Misc,0.13
4051,XB,2003,Shooter,0.13
4052,PS2,2003,Strategy,0.08
4053,PS2,2003,Action,0.08
4054,PS2,2003,Role-Playing,0.0
4055,GC,2003,Platform,0.13
4056,XB,2003,Action,0.13
4057,XB,2003,Action,0.13
4058,GBA,2003,Shooter,0.12
4059,XB,2003,Action,0.13
4060,GC,2003,Platform,0.13
4061,XB,2003,Fighting,0.13
4062,PS2,2003,Role-Playing,0.0
4063,GC,2003,Misc,0.13
4064,PS2,2003,Sports,0.08
4065,PS2,2003,Adventure,0.08
4066,PS2,2003,Simulation,0.08
4067,GBA,2003,Action,0.12
4068,GC,2003,Racing,0.13
4069,XB,2003,Strategy,0.12
4070,PS2,2003,Action,0.08
4071,XB,2003,Action,0.12
4072,PS2,2003,Sports,0.08
4073,PS2,2003,Misc,0.08
4074,PS2,2003,Fighting,0.08
4075,GBA,2003,Racing,0.11
4076,GC,2003,Sports,0.12
4077,PS2,2003,Shooter,0.08
4078,GBA,2003,Fighting,0.11
4079,PS2,2003,Shooter,0.08
4080,GC,2003,Racing,0.12
4081,GC,2003,Sports,0.12
4082,GC,2003,Platform,0.12
4083,GBA,2003,Action,0.11
4084,GC,2003,Action,0.12
4085,XB,2003,Sports,0.11
4086,XB,2003,Racing,0.11
4087,PS2,2003,Shooter,0.07
4088,XB,2003,Role-Playing,0.11
4089,GBA,2003,Shooter,0.11
4090,GC,2003,Shooter,0.11
4091,GBA,2003,Role-Playing,0.1
4092,XB,2003,Action,0.11
4093,GBA,2003,Platform,0.1
4094,PS2,2003,Puzzle,0.07
4095,XB,2003,Action,0.11
4096,PC,2003,Role-Playing,0.01
4097,XB,2003,Platform,0.11
4098,GC,2003,Action,0.11
4099,GBA,2003,Action,0.1
4100,XB,2003,Action,0.08
4101,GBA,2003,Racing,0.1
4102,XB,2003,Sports,0.1
4103,XB,2003,Racing,0.1
4104,XB,2003,Strategy,0.1
4105,XB,2003,Racing,0.1
4106,PS2,2003,Role-Playing,0.0
4107,GBA,2003,Shooter,0.1
4108,XB,2003,Action,0.1
4109,XB,2003,Platform,0.1
4110,XB,2003,Strategy,0.1
4111,GC,2003,Action,0.1
4112,PS2,2003,Action,0.06
4113,GBA,2003,Shooter,0.09
4114,PS2,2003,Racing,0.06
4115,PS2,2003,Shooter,0.06
4116,GC,2003,Sports,0.1
4117,XB,2003,Sports,0.1
4118,XB,2003,Shooter,0.1
4119,GC,2003,Shooter,0.1
4120,XB,2003,Shooter,0.09
4121,GBA,2003,Racing,0.09
4122,PS2,2003,Strategy,0.06
4123,PS2,2003,Racing,0.06
4124,XB,2003,Shooter,0.09
4125,XB,2003,Platform,0.09
4126,GBA,2003,Sports,0.09
4127,GC,2003,Platform,0.09
4128,PS2,2003,Racing,0.06
4129,PS2,2003,Action,0.06
4130,GBA,2003,Misc,0.09
4131,PS2,2003,Fighting,0.06
4132,GC,2003,Sports,0.09
4133,XB,2003,Sports,0.09
4134,PS2,2003,Action,0.06
4135,XB,2003,Action,0.09
4136,XB,2003,Action,0.09
4137,PS2,2003,Racing,0.06
4138,PS2,2003,Role-Playing,0.06
4139,GBA,2003,Misc,0.08
4140,XB,2003,Action,0.08
4141,XB,2003,Action,0.08
4142,XB,2003,Platform,0.08
4143,XB,2003,Sports,0.08
4144,XB,2003,Sports,0.08
4145,GC,2003,Action,0.09
4146,PS2,2003,Simulation,0.05
4147,PS2,2003,Fighting,0.05
4148,XB,2003,Sports,0.08
4149,PS2,2003,Strategy,0.05
4150,XB,2003,Misc,0.08
4151,GC,2003,Racing,0.08
4152,XB,2003,Shooter,0.08
4153,GBA,2003,Simulation,0.08
4154,XB,2003,Fighting,0.08
4155,GC,2003,Sports,0.0
4156,XB,2003,Platform,0.08
4157,PS2,2003,Racing,0.05
4158,GC,2003,Shooter,0.08
4159,GBA,2003,Racing,0.07
4160,XB,2003,Action,0.08
4161,PS2,2003,Fighting,0.05
4162,XB,2003,Adventure,0.08
4163,XB,2003,Fighting,0.08
4164,PS2,2003,Racing,0.05
4165,GC,2003,Sports,0.08
4166,GC,2003,Platform,0.08
4167,GBA,2003,Action,0.07
4168,XB,2003,Action,0.07
4169,XB,2003,Misc,0.07
4170,PS2,2003,Platform,0.05
4171,XB,2003,Racing,0.07
4172,PS2,2003,Sports,0.0
4173,PS2,2003,Racing,0.05
4174,XB,2003,Sports,0.07
4175,PS2,2003,Sports,0.05
4176,PS2,2003,Fighting,0.05
4177,GC,2003,Platform,0.07
4178,PS2,2003,Role-Playing,0.05
4179,PS2,2003,Sports,0.04
4180,XB,2003,Platform,0.07
4181,PS2,2003,Action,0.04
4182,GBA,2003,Action,0.06
4183,PS2,2003,Racing,0.04
4184,GC,2003,Shooter,0.07
4185,XB,2003,Racing,0.06
4186,GBA,2003,Action,0.06
4187,GBA,2003,Racing,0.06
4188,GC,2003,Shooter,0.07
4189,GBA,2003,Action,0.06
4190,XB,2003,Racing,0.06
4191,GBA,2003,Role-Playing,0.06
4192,GBA,2003,Strategy,0.06
4193,GBA,2003,Misc,0.06
4194,XB,2003,Strategy,0.06
4195,PS2,2003,Shooter,0.04
4196,GBA,2003,Role-Playing,0.06
4197,XB,2003,Racing,0.06
4198,PS2,2003,Misc,0.04
4199,GC,2003,Racing,0.06
4200,GC,2003,Action,0.06
4201,XB,2003,Sports,0.06
4202,XB,2003,Strategy,0.06
4203,GC,2003,Action,0.06
4204,GC,2003,Action,0.06
4205,XB,2003,Shooter,0.06
4206,XB,2003,Action,0.06
4207,GC,2003,Shooter,0.06
4208,GC,2003,Role-Playing,0.06
4209,GC,2003,Racing,0.06
4210,GC,2003,Action,0.06
4211,GC,2003,Sports,0.06
4212,GC,2003,Racing,0.06
4213,GC,2003,Shooter,0.06
4214,PS2,2003,Platform,0.04
4215,XB,2003,Platform,0.06
4216,GC,2003,Strategy,0.06
4217,PC,2003,Simulation,0.0
4218,XB,2003,Platform,0.05
4219,GC,2003,Adventure,0.06
4220,GBA,2003,Fighting,0.05
4221,GBA,2003,Misc,0.05
4222,XB,2003,Misc,0.05
4223,GBA,2003,Platform,0.05
4224,GBA,2003,Sports,0.05
4225,PS2,2003,Strategy,0.03
4226,PC,2003,Simulation,0.0
4227,XB,2003,Action,0.05
4228,GC,2003,Platform,0.05
4229,GC,2003,Sports,0.05
4230,GC,2003,Platform,0.05
4231,GC,2003,Fighting,0.05
4232,PS2,2003,Adventure,0.03
4233,GC,2003,Action,0.05
4234,XB,2003,Simulation,0.05
4235,GBA,2003,Action,0.05
4236,XB,2003,Racing,0.05
4237,GBA,2003,Misc,0.05
4238,GC,2003,Strategy,0.05
4239,XB,2003,Sports,0.05
4240,XB,2003,Action,0.05
4241,GBA,2003,Action,0.05
4242,PS2,2003,Racing,0.03
4243,GC,2003,Action,0.05
4244,PS2,2003,Racing,0.03
4245,PS2,2003,Misc,0.03
4246,XB,2003,Sports,0.05
4247,XB,2003,Action,0.05
4248,GC,2003,Platform,0.05
4249,GC,2003,Action,0.05
4250,PS2,2003,Misc,0.03
4251,PC,2003,Strategy,0.03
4252,GBA,2003,Platform,0.04
4253,GC,2003,Action,0.05
4254,XB,2003,Strategy,0.04
4255,GC,2003,Action,0.04
4256,GBA,2003,Action,0.04
4257,GC,2003,Role-Playing,0.04
4258,XB,2003,Racing,0.04
4259,XB,2003,Racing,0.04
4260,XB,2003,Action,0.04
4261,GC,2003,Role-Playing,0.04
4262,GBA,2003,Simulation,0.04
4263,XB,2003,Shooter,0.04
4264,GC,2003,Platform,0.0
4265,GC,2003,Role-Playing,0.04
4266,PS2,2003,Platform,0.03
4267,XB,2003,Sports,0.04
4268,XB,2003,Sports,0.04
4269,XB,2003,Action,0.04
4270,GC,2003,Platform,0.04
4271,XB,2003,Racing,0.04
4272,GBA,2003,Platform,0.04
4273,GBA,2003,Sports,0.04
4274,GBA,2003,Sports,0.04
4275,GC,2003,Misc,0.04
4276,GC,2003,Racing,0.04
4277,GBA,2003,Action,0.04
4278,XB,2003,Role-Playing,0.04
4279,GBA,2003,Action,0.04
4280,GBA,2003,Puzzle,0.04
4281,GC,2003,Action,0.04
4282,PC,2003,Simulation,0.02
4283,XB,2003,Shooter,0.04
4284,PC,2003,Racing,0.0
4285,GBA,2003,Racing,0.03
4286,GC,2003,Sports,0.04
4287,GC,2003,Role-Playing,0.04
4288,GC,2003,Fighting,0.04
4289,GC,2003,Puzzle,0.04
4290,GBA,2003,Action,0.03
4291,XB,2003,Shooter,0.03
4292,XB,2003,Platform,0.03
4293,GBA,2003,Misc,0.03
4294,PC,2003,Strategy,0.0
4295,PS2,2003,Action,0.02
4296,GBA,2003,Platform,0.03
4297,XB,2003,Strategy,0.03
4298,XB,2003,Racing,0.03
4299,XB,2003,Fighting,0.03
4300,GC,2003,Sports,0.03
4301,PC,2003,Strategy,0.01
4302,PC,2003,Action,0.0
4303,GBA,2003,Platform,0.03
4304,PS2,2003,Action,0.0
4305,PS2,2003,Sports,0.02
4306,GBA,2003,Platform,0.03
4307,PS2,2003,Fighting,0.02
4308,GBA,2003,Racing,0.03
4309,PC,2003,Shooter,0.01
4310,XB,2003,Racing,0.03
4311,PC,2003,Strategy,0.0
4312,GBA,2003,Platform,0.03
4313,PC,2003,Strategy,0.01
4314,XB,2003,Sports,0.03
4315,GBA,2003,Sports,0.03
4316,XB,2003,Shooter,0.03
4317,GBA,2003,Misc,0.03
4318,XB,2003,Role-Playing,0.03
4319,PS2,2003,Misc,0.02
4320,PC,2003,Shooter,0.0
4321,GBA,2003,Fighting,0.02
4322,GBA,2003,Action,0.02
4323,GC,2003,Racing,0.03
4324,GC,2003,Shooter,0.03
4325,PS2,2003,Shooter,0.02
4326,GC,2003,Racing,0.03
4327,GC,2003,Shooter,0.03
4328,XB,2003,Action,0.0
4329,GC,2003,Action,0.03
4330,GC,2003,Action,0.02
4331,PC,2003,Simulation,0.0
4332,GBA,2003,Racing,0.02
4333,GBA,2003,Platform,0.02
4334,PC,2003,Strategy,0.0
4335,PC,2003,Platform,0.0
4336,GC,2003,Sports,0.02
4337,XB,2003,Racing,0.02
4338,GBA,2003,Role-Playing,0.02
4339,XB,2003,Strategy,0.02
4340,GBA,2003,Platform,0.02
4341,XB,2003,Platform,0.02
4342,GC,2003,Racing,0.02
4343,GBA,2003,Action,0.02
4344,XB,2003,Racing,0.02
4345,GBA,2003,Shooter,0.02
4346,XB,2003,Sports,0.02
4347,PC,2003,Shooter,0.0
4348,GC,2003,Racing,0.02
4349,GC,2003,Racing,0.02
4350,PC,2003,Strategy,0.0
4351,GC,2003,Shooter,0.01
4352,GBA,2003,Racing,0.02
4353,XB,2003,Puzzle,0.02
4354,GC,2003,Action,0.02
4355,GBA,2003,Action,0.02
4356,PS2,2003,Shooter,0.01
4357,GBA,2003,Racing,0.02
4358,PC,2003,Simulation,0.0
4359,XB,2003,Fighting,0.02
4360,GBA,2003,Action,0.02
4361,GBA,2003,Role-Playing,0.02
4362,XB,2003,Racing,0.02
4363,PC,2003,Simulation,0.0
4364,GC,2003,Sports,0.02
4365,GC,2003,Misc,0.02
4366,XB,2003,Racing,0.02
4367,XB,2003,Racing,0.02
4368,GC,2003,Racing,0.02
4369,GBA,2003,Sports,0.01
4370,XB,2003,Racing,0.02
4371,PC,2003,Shooter,0.0
4372,PC,2003,Strategy,0.0
4373,GC,2003,Racing,0.01
4374,PC,2003,Adventure,0.0
4375,GC,2003,Action,0.01
4376,XB,2003,Adventure,0.01
4377,XB,2003,Shooter,0.01
4378,GBA,2003,Platform,0.01
4379,XB,2003,Racing,0.01
4380,GC,2003,Racing,0.01
4381,GC,2003,Platform,0.01
4382,PC,2003,Adventure,0.0
4383,GC,2003,Strategy,0.01
4384,XB,2003,Shooter,0.01
4385,XB,2003,Shooter,0.01
4386,XB,2003,Racing,0.01
4387,PC,2003,Strategy,0.01
4388,GBA,2003,Platform,0.01
4389,PS2,2003,Racing,0.01
4390,GBA,2003,Action,0.01
4391,GBA,2003,Fighting,0.01
4392,XB,2003,Racing,0.01
4393,XB,2003,Racing,0.01
4394,GBA,2003,Racing,0.01
4395,GC,2003,Action,0.01
4396,GBA,2003,Shooter,0.01
4397,GC,2003,Shooter,0.01
4398,GC,2003,Racing,0.01
4399,GC,2003,Racing,0.01
4400,XB,2003,Action,0.01
4401,XB,2003,Action,0.01
4402,PC,2003,Action,0.0
4403,GC,2003,Shooter,0.01
4404,GBA,2003,Racing,0.01
4405,GC,2003,Puzzle,0.01
4406,GC,2003,Shooter,0.01
4407,GBA,2003,Platform,0.01
4408,PS2,2004,Action,9.43
4409,PS2,2004,Racing,3.01
4410,GBA,2004,Role-Playing,4.34
4411,DS,2004,Platform,5.08
4412,XB,2004,Shooter,6.82
4413,PS2,2004,Racing,2.71
4414,GBA,2004,Role-Playing,2.57
4415,PC,2004,Role-Playing,0.07
4416,PS2,2004,Role-Playing,0.65
4417,PS2,2004,Sports,4.18
4418,PS2,2004,Action,1.46
4419,PS2,2004,Sports,0.16
4420,PS2,2004,Sports,0.58
4421,PS2,2004,Shooter,1.93
4422,PS2,2004,Action,1.75
4423,PS2,2004,Misc,1.54
4424,PS2,2004,Shooter,1.51
4425,PS2,2004,Racing,1.23
4426,XB,2004,Role-Playing,1.99
4427,PS2,2004,Sports,2.15
4428,PS2,2004,Sports,2.03
4429,PS2,2004,Platform,1.31
4430,PC,2004,Shooter,2.28
4431,PS2,2004,Action,0.96
4432,PS2,2004,Sports,1.25
4433,PS2,2004,Shooter,0.85
4434,DS,2004,Puzzle,0.52
4435,XB,2004,Racing,1.38
4436,GC,2004,Role-Playing,1.48
4437,PS2,2004,Simulation,1.04
4438,GBA,2004,Action,1.15
4439,PSP,2004,Sports,0.5
4440,PS2,2004,Fighting,1.09
4441,PS2,2004,Role-Playing,1.0
4442,PS2,2004,Racing,0.94
4443,PS2,2004,Fighting,0.92
4444,PS2,2004,Platform,1.12
4445,PS2,2004,Misc,0.0
4446,PS2,2004,Platform,1.33
4447,GBA,2004,Role-Playing,1.26
4448,PS2,2004,Platform,0.88
4449,PS2,2004,Action,0.39
4450,PS2,2004,Platform,1.06
4451,PS2,2004,Fighting,0.86
4452,PS2,2004,Simulation,0.52
4453,XB,2004,Shooter,1.24
4454,GBA,2004,Misc,1.25
4455,XB,2004,Sports,1.61
4456,PS2,2004,Simulation,0.88
4457,PS2,2004,Sports,0.81
4458,GC,2004,Misc,0.9
4459,PS2,2004,Role-Playing,0.0
4460,GBA,2004,Platform,0.8
4461,PS2,2004,Action,0.54
4462,XB,2004,Sports,1.54
4463,PS2,2004,Sports,1.32
4464,PS2,2004,Sports,0.79
4465,PS2,2004,Sports,1.26
4466,PS2,2004,Fighting,1.08
4467,XB,2004,Action,0.82
4468,GBA,2004,Platform,1.02
4469,PS2,2004,Action,0.37
4470,PS2,2004,Shooter,0.71
4471,PS2,2004,Sports,1.03
4472,GBA,2004,Platform,0.0
4473,GBA,2004,Action,0.89
4474,PS2,2004,Sports,1.15
4475,PSP,2004,Racing,0.36
4476,PS2,2004,Racing,0.69
4477,GBA,2004,Platform,0.74
4478,XB,2004,Role-Playing,0.99
4479,XB,2004,Shooter,0.86
4480,PS2,2004,Action,0.22
4481,PS2,2004,Misc,0.0
4482,GC,2004,Platform,0.84
4483,PS2,2004,Sports,1.1
4484,PS2,2004,Platform,1.27
4485,GC,2004,Shooter,0.87
4486,PS2,2004,Racing,0.65
4487,XB,2004,Racing,0.84
4488,PS2,2004,Shooter,0.63
4489,PS2,2004,Role-Playing,0.63
4490,PS2,2004,Action,0.62
4491,PS2,2004,Action,0.52
4492,XB,2004,Action,0.92
4493,PS2,2004,Racing,0.6
4494,GBA,2004,Platform,0.79
4495,GC,2004,Sports,0.58
4496,XB,2004,Shooter,0.78
4497,PS2,2004,Racing,1.0
4498,GC,2004,Strategy,0.48
4499,GBA,2004,Role-Playing,0.64
4500,GBA,2004,Puzzle,0.68
4501,PS2,2004,Shooter,0.57
4502,PS2,2004,Shooter,0.56
4503,GC,2004,Racing,0.7
4504,XB,2004,Shooter,0.99
4505,XB,2004,Action,0.82
4506,PSP,2004,Puzzle,0.52
4507,PS2,2004,Shooter,0.64
4508,GBA,2004,Action,0.76
4509,GC,2004,Platform,0.73
4510,PS2,2004,Action,0.5
4511,PS2,2004,Misc,0.0
4512,XB,2004,Sports,0.33
4513,XB,2004,Sports,0.88
4514,PS2,2004,Misc,0.8
4515,PS2,2004,Shooter,0.79
4516,GC,2004,Platform,0.73
4517,GBA,2004,Racing,0.67
4518,XB,2004,Misc,0.61
4519,PS2,2004,Sports,0.44
4520,XB,2004,Role-Playing,0.62
4521,XB,2004,Sports,0.81
4522,GBA,2004,Adventure,0.46
4523,GBA,2004,Strategy,0.42
4524,PSP,2004,Strategy,0.32
4525,PS2,2004,Sports,0.43
4526,XB,2004,Sports,0.64
4527,GC,2004,Action,0.65
4528,GC,2004,Action,0.65
4529,PS2,2004,Sports,0.41
4530,GBA,2004,Adventure,0.6
4531,GBA,2004,Action,0.6
4532,GC,2004,Action,0.63
4533,PS2,2004,Shooter,0.4
4534,PS2,2004,Shooter,0.39
4535,XB,2004,Action,0.48
4536,DS,2004,Racing,0.21
4537,XB,2004,Racing,0.36
4538,PS2,2004,Shooter,0.37
4539,XB,2004,Fighting,0.61
4540,GBA,2004,Adventure,0.54
4541,PS2,2004,Action,0.37
4542,XB,2004,Sports,0.48
4543,GBA,2004,Platform,0.4
